,City,Business Category,Business,Name,Rate,Review
3392,Lucknow,Professional Services,Chartered accountants,S K GUPTA & ASSOCIATES,5,25
3393,Lucknow,Professional Services,Interior designers,DECORUSS,4.5,185
3394,Lucknow,Professional Services,Interior designers,ABLE INTERIORS,4.8,145
3395,Lucknow,Professional Services,Interior designers,KHAKA INTERIOR DESIGN PVT LTD,4.8,198
3396,Lucknow,Professional Services,Interior designers,IMPACT INTERIOR,4.8,112
3397,Lucknow,Professional Services,Interior designers,STYLE MY PLACE INTERIORS,4.8,100
3398,Lucknow,Professional Services,Palmists,PALMIST RUCHI RASTOGI,5,1
3399,Lucknow,Professional Services,Photographers,HARSH PHOTOGRAPHY,4.9,134
3400,Lucknow,Professional Services,Photographers,SHAADINAMA.IN,4.9,119
3401,Lucknow,Professional Services,Photographers,RANDOM CLICKS PHOTOGRAPHY,4.9,180
3402,Lucknow,Professional Services,Photographers,HDRI STUDIO,4.8,165
3403,Lucknow,Professional Services,Photographers,LUCKNOW WEDDING STUDIO,4.9,183
3404,Lucknow,Professional Services,Real estate agents,LUCKNOW PROPERTY HUB,4.7,81
3405,Lucknow,Professional Services,Real estate agents,B.S PROPERTY DEALER,4.9,95
3406,Lucknow,Professional Services,Real estate agents,MAX INFRA VENTURES PVT. LTD.,4.3,127
3407,Lucknow,Professional Services,Real estate agents,PROPLKO,4.2,124
3408,Lucknow,Professional Services,Real estate agents,R S HOMES VASUNDHARA GROUP PVT.LTD,4.7,86
3409,Lucknow,Professional Services,Reiki therapist,DIVINNE STAARS,5,1
3410,Lucknow,Professional Services,Reiki therapist,MIDAAS SECRETS ACADAMY PVT. LTD.,5,28
3411,Lucknow,Professional Services,Reiki therapist,NARAIN HEALING CENTER,4.9,19
3412,Lucknow,Professional Services,Reiki therapist,BLESSMANTRA,5,14
3413,Lucknow,Professional Services,Reiki therapist,HEALING SPHERE,5,41
3414,Lucknow,Professional Services,Vastu Consultant,LUCKNOW VASTU,5,495
3415,Lucknow,Professional Services,Vastu Consultant,SHUBHLABH VASTU,5,28
3416,Lucknow,Professional Services,Vastu Consultant,BAJPAI'S ASTROLOGY & VASTU CONSULTANT,4.9,112
3417,Lucknow,Professional Services,Vastu Consultant,DR. SHAILESHMANI TRIPATHI,4.9,80
3418,Lucknow,Professional Services,Wedding photographers,MAP WORLD STUDIOS & CONSULTANCY,4.9,325
3419,Lucknow,Professional Services,Wedding photographers,VIJAY STUDIO,4.5,514
3420,Lucknow,Professional Services,Wedding photographers,ABSOLUTE WEDDING STUDIO,4.7,335
3421,Lucknow,Professional Services,Wedding photographers,WEDDINGS CLICKER,4.9,214
3422,Lucknow,Professional Services,Wedding photographers,SAHU PHOTO STUDIO,4,384
3423,Lucknow,Shopping,Bicycle store,R K CYCLE STORE,4.5,131
3424,Lucknow,Shopping,Bicycle store,GORAKHPUR CYCLE WORKS,4.9,188
3425,Lucknow,Shopping,Bicycle store,AGARWAL CYCLE STORES,3.8,140
3426,Lucknow,Shopping,Bicycle store,SHUNTY CYCLE STORE,4.4,106
3427,Lucknow,Shopping,Book stores,VISHAL BOOK STORE,4,995
3428,Lucknow,Shopping,Book stores,BOOK SADAN,3.9,843
3429,Lucknow,Shopping,Book stores,MODERN BOOKS & BOOKS,4.4,3378
3430,Lucknow,Shopping,Book stores,CHOPRA BOOK STORE,4.2,545
3431,Lucknow,Shopping,Book stores,UNIVERSAL BOOK CENTRE,4.3,1773
3432,Lucknow,Shopping,Car dealer,NEXA,4.9,5265
3433,Lucknow,Shopping,Car dealer,SAS HYUNDAI,4.8,4717
3434,Lucknow,Shopping,Car dealer,PUNEET AUTOMOBILES,4.1,2000
3435,Lucknow,Shopping,Car dealer,DREAM NISSAN,4.8,1487
3436,Lucknow,Shopping,Car dealer,SUNNY TOYOTA,4.2,1521
3437,Lucknow,Shopping,Clothing stores,LIFESTYLE STORES,4.3,2157
3438,Lucknow,Shopping,Clothing stores,SHOPPERS STOP,4.3,4186
3439,Lucknow,Shopping,Clothing stores,MAX,4,2396
3440,Lucknow,Shopping,Clothing stores,FABINDIA,4.2,558
3441,Lucknow,Shopping,Clothing stores,PANTALOONS,4.1,1147
3442,Lucknow,Shopping,Computer store,INASA COMPUTER STORE,4.3,417
3443,Lucknow,Shopping,Computer store,A B C COMPUTERS,3.8,573
3444,Lucknow,Shopping,Computer store,INITIATIVE DATA SYSTEMS,4.4,303
3445,Lucknow,Shopping,Computer store,MERAJ DISTRIBUTORS,4.6,249
3446,Lucknow,Shopping,Computer store,HP WORLD,4.5,347
3447,Lucknow,Shopping,Furniture stores,EVOK FURNITURE STORE,4.2,406
3448,Lucknow,Shopping,Furniture stores,FURNITURE BAZAAR,4.7,241
3449,Lucknow,Shopping,Furniture stores,HOME TOWN,4.2,292
3450,Lucknow,Shopping,Furniture stores,LORD GANPATI FURNITURE,5,340
3451,Lucknow,Shopping,Furniture stores,HOME STYLE FURNITURE,4.1,163
3452,Lucknow,Shopping,Gift shops,SNUG N HUG GIFT SHOP,4.9,72
3453,Lucknow,Shopping,Gift shops,SINGAPORE HOME DECOR GIFTS & TOYS,4.1,64
3454,Lucknow,Shopping,Gift shops,ARCHIES GALLERY,4,275
3455,Lucknow,Shopping,Gift shops,FLAMINGO GIFT WORLD,4,150
3456,Lucknow,Shopping,Gift shops,PARIS GIFT CORNER,4.5,484
3457,Lucknow,Shopping,Jewellery shops,KALYAN JEWELLERS,4,1057
3458,Lucknow,Shopping,Jewellery shops,TANISHQ JEWELLERY,4.7,6217
3459,Lucknow,Shopping,Jewellery shops,HARSAHAIMAL SHIAMLAL JEWELLERS,4.7,1151
3460,Lucknow,Shopping,Jewellery shops,CARATLANE,4.6,462
3461,Lucknow,Shopping,Jewellery shops,MOHAN SHAYAM KALYAN DAS JEWELLERS,4.5,354
3462,Lucknow,Shopping,Mobile stores,MODERN MOBILES,4.5,334
3463,Lucknow,Shopping,Mobile stores,GANPATI MOBILES,3.9,535
3464,Lucknow,Shopping,Mobile stores,SRI BALAJI MOBILES,4,345
3465,Lucknow,Shopping,Mobile stores,TANDON MOBILE HUB,4.6,211
3466,Lucknow,Shopping,Mobile stores,AGARWAL MOBILE AGE,4.9,202
3467,Lucknow,Shopping,Motorcycle dealers,LUCKNOW AUTOMOTIVES YAMAHA SHOWROOM,4.4,808
3468,Lucknow,Shopping,Motorcycle dealers,SPEED MOTOR COMPANY,3.9,545
3469,Lucknow,Shopping,Motorcycle dealers,LUCKNOW DIESEL & ELECTRICALS,4.9,7121
3470,Lucknow,Shopping,Motorcycle dealers,SUN MOTORS,3.8,1016
3471,Lucknow,Shopping,Motorcycle dealers,ADITYA SKY,3.8,368
3472,Lucknow,Shopping,Opticals,ABC CHASHMEWALE,4.9,1267
3473,Lucknow,Shopping,Opticals,LAHORE OPTICAL,4.9,906
3474,Lucknow,Shopping,Opticals,DANISH OPTICALS,4.1,536
3475,Lucknow,Shopping,Opticals,TITAN EYEPLUS,4.9,1702
3476,Lucknow,Shopping,Opticals,LENSKART.COM,4.3,279
3477,Lucknow,Shopping,Pet stores,PUPS - PET CARE STORE,4.6,479
3478,Lucknow,Shopping,Pet stores,ZOOLAND PET SHOP & CLINIC,4.1,393
3479,Lucknow,Shopping,Pet stores,WAY2PETS.COM,4.2,395
3480,Lucknow,Shopping,Pet stores,PET -O-MANIA,4.4,352
3481,Lucknow,Shopping,Pet stores,DOGS & PUPS PET SHOP & CLINIC,4.1,541
3482,Lucknow,Shopping,malls,SAHARA GANJ MALL,4.3,46792
3483,Lucknow,Shopping,malls,PHOENIX UNITED,4.3,37560
3484,Lucknow,Shopping,malls,WAVE MALL,4.3,31091
3485,Lucknow,Shopping,malls,SINGAPORE MALL,4,14907
3486,Lucknow,Shopping,malls,ONE AWADH CENTER,4.3,10982
3487,Lucknow,Shopping,Sports shops,OM SPORTS,4.2,136
3488,Lucknow,Shopping,Sports shops,DECATHLON,4.5,13295
3489,Lucknow,Shopping,Sports shops,SPORTS LINE,4.5,593
3490,Lucknow,Shopping,Sports shops,B. N. RAMA & CO.,4,187
3491,Lucknow,Shopping,Sports shops,KOHLI SPORTS,4,145
3492,Lucknow,Shopping,Tattoo shops,INK 5 TATTOO STUDIO,4.6,901
3493,Lucknow,Shopping,Tattoo shops,D5 TATTOO STUDIO,4.8,1413
3494,Lucknow,Shopping,Tattoo shops,ANIZMA INK,4.9,876
3495,Lucknow,Shopping,Tattoo shops,THE EMPIRE TATTOO ARTIST,5,384
3496,Lucknow,Shopping,Tattoo shops,INKLINE TATTOO STUDIO,4.9,287
3497,Ludhiana,Doctors,Dermatologist doctors,DR. SHIKHA AGGARWAL,3.9,41
3498,Ludhiana,Doctors,Dermatologist doctors,DR. RAVIKA KANISH,4.9,208
3499,Ludhiana,Doctors,Dermatologist doctors,DR. VIDUSHI SINGAL,4.4,35
3500,Ludhiana,Doctors,Diabetologist doctors,DR. RAKESH GOYAL,4.6,157
3501,Ludhiana,Doctors,Diabetologist doctors,DR. PARMINDER SINGH,4.3,104
3502,Ludhiana,Doctors,Diabetologist doctors,DR PRERNA GOYAL,5,76
3503,Ludhiana,Doctors,Gastroenterologists,DR. HARMEET SINGH SALUJA,4.3,49
3504,Ludhiana,Doctors,Gastroenterologists,DR. JASMEET SINGH DHINGRA,4.3,28
3505,Ludhiana,Doctors,Gastroenterologists,DR. KARTIK GOYAL,4.9,185
3506,Ludhiana,Doctors,Psychiatrists,PATEL NEUROPSYCHIATRY CLINIC,4.9,98
3507,Ludhiana,Education,CBSE schools,GREEN LAND CONVENT SCHOOL,4.7,1218
3508,Ludhiana,Education,CBSE schools,D.A.V. PUBLIC SCHOOL,4.3,257
3509,Ludhiana,Education,CBSE schools,PODAR INTERNATIONAL SCHOOL,4.8,160
3510,Ludhiana,Education,CBSE schools,ST THOMAS SENIOR SECONDARY,4.2,126
3511,Ludhiana,Education,CBSE schools,RYAN INTERNATIONAL SCHOOL,4,152
3512,Ludhiana,Education,Coaching centre,SUNNY COACHING CLASSES,4.8,231
3513,Ludhiana,Education,Coaching centre,PANACEA BHARTI INSTITUTE,4.5,366
3514,Ludhiana,Education,Coaching centre,AAA BRIGHT ACADEMY,4.5,377
3515,Ludhiana,Education,Coaching centre,IMS,4.7,386
3516,Ludhiana,Education,Coaching centre,IBT,4.5,735
3517,Ludhiana,Education,Driving schools,KOHLI DRIVING SCHOOL,4.7,479
3518,Ludhiana,Education,Driving schools,VK MOTOR CAR DRIVING SCHOOL,4.5,244
3519,Ludhiana,Education,Driving schools,MARUTI DRIVING SCHOOL GULZAR MOTORS,4.9,183
3520,Ludhiana,Education,Driving schools,D.R. DRIVING SCHOOL,4,55
3521,Ludhiana,Education,Engineering colleges,GURU NANAK DEV ENGINEERING COLLEGE,4.4,1800
3522,Ludhiana,Education,Engineering colleges,LUDHIANA COLLEGE OF ENGINEERING & TECHNOLOGY,4,236
3523,Ludhiana,Education,Engineering colleges,PCTE GROUP OF INSTITUTES,4.2,217
3524,Ludhiana,Education,Martial arts school,MARTIAL ART WORLD,4.9,122
3525,Ludhiana,Education,Martial arts school,SUPREME DOJO KARATE LIFE,4.7,66
3526,Ludhiana,Education,Martial arts school,PERFECT TAEKWONDO ACADEMY,4.9,59
3527,Ludhiana,Education,Martial arts school,THE GREATT SCHOOL OF MARTIAL ARTS,4.8,28
3528,Ludhiana,Education,Music schools,SOUNDS OF HEAVEN,4.7,55
3529,Ludhiana,Education,Music schools,YUKTI MUSIC ACADEMY,4.4,18
3530,Ludhiana,Education,Music schools,FAME MUSIC INSTITUTE,4.6,51
3531,Ludhiana,Entertainment,Beauty parlour,GRACE SALON,4.2,287
3532,Ludhiana,Entertainment,Beauty parlour,ILMA SALON,4.8,99
3533,Ludhiana,Entertainment,Beauty parlour,LAKME SALON,4.9,3727
3534,Ludhiana,Entertainment,Beauty parlour,HEADMASTERS,4.5,1156
3535,Ludhiana,Entertainment,Beauty parlour,99 SALON N SPA,4.4,291
3536,Ludhiana,Entertainment,Public parks,NEHRU ROSE GARDEN,4.4,2774
3537,Ludhiana,Entertainment,Public parks,RAKH BAGH,4.4,6813
3538,Ludhiana,Entertainment,Public parks,SHAHIDI PARK,4.1,443
3539,Ludhiana,Entertainment,Public parks,NEELIMOHAR PARK,4.2,225
3540,Ludhiana,Entertainment,Public parks,ATAM PARK,4,524
3541,Ludhiana,Entertainment,Temples,SHRI KRISHNA MANDIR,4.6,969
3542,Ludhiana,Entertainment,Temples,SIDH PEETH DANDI SWAMI MANDIR,4.8,1007
3543,Ludhiana,Entertainment,Temples,SHRI DURGA MATA MANDIR,4.7,429
3544,Ludhiana,Entertainment,Temples,ISKCON TEMPLE,4.8,378
3545,Ludhiana,Entertainment,Temples,CHINTPURNI MATA MANDIR,4.8,392
3546,Ludhiana,Food,Cafes,BAKES AND BEANS,4.2,614
3547,Ludhiana,Food,Cafes,GARDEN CAFE,4,1047
3548,Ludhiana,Food,Cafes,HUTEA-THE TEA HUT,4.3,2003
3549,Ludhiana,Food,Cafes,HEEBEE COFFEE,4.4,791
3550,Ludhiana,Food,Cafes,CAFE CAMELLIA,4.1,252
3551,Ludhiana,Food,Catering services,TAJ CATERING AND EVENTS,4.6,49
3552,Ludhiana,Food,Catering services,PROFESSIONAL CATERERS,4.7,12
3553,Ludhiana,Food,Catering services,RAJA CATERING,4.9,30
3554,Ludhiana,Food,Catering services,GUPTA CATERING SERVICE,4,29
3555,Ludhiana,Food,Catering services,ORGANICA CATERING,4.9,14
3556,Ludhiana,Food,Family restaurants,BABA CHICKEN,4.1,3799
3557,Ludhiana,Food,Family restaurants,AMAN CHICKEN,4.1,3824
3558,Ludhiana,Food,Family restaurants,THE YELLOW CHILLI,4.3,2283
3559,Ludhiana,Food,Family restaurants,CHAWLA VEGETARIAN RESTAURANT,4,1303
3560,Ludhiana,Food,Family restaurants,BARBEQUE NATION,4.4,3803
3561,Ludhiana,Health,Dental clinics,THIND DENTAL CLINIC,4.9,843
3562,Ludhiana,Health,Dental clinics,DR GARG'S DENTAL CARE,4.9,383
3563,Ludhiana,Health,Dental clinics,KUKREJA DENTAL CLINIC,5,115
3564,Ludhiana,Health,Dental clinics,DENTAL ROOTS,4.8,100
3565,Ludhiana,Health,Dental clinics,DR GOYAL DENTAL SUPER SPECIALITY CLINIC,4.9,94
3566,Ludhiana,Health,Eye hospitals,ASG EYE HOSPITAL,4.8,1259
3567,Ludhiana,Health,Eye hospitals,DHAMI EYE CARE HOSPITAL,4.5,234
3568,Ludhiana,Health,Eye hospitals,AMBAY EYE CARE & LASIK CENTRE,4.7,428
3569,Ludhiana,Health,Eye hospitals,SOHANA HOSPITAL,4.9,203
3570,Ludhiana,Health,Eye hospitals,CHUGH EYE SURGERY CENTRE,4,127
3571,Ludhiana,Health,Gym equipment stores,FITNESS TIME,4.8,60
3572,Ludhiana,Health,Gym equipment stores,AVON FITNESS MACHINES,4.6,22
3573,Ludhiana,Health,Gym,THE CODE FITNESS PREMIUM,4.8,1238
3574,Ludhiana,Health,Gym,ROYAL GYM BY TANDON'S,4.9,653
3575,Ludhiana,Health,Gym,BURN GYM,4.6,433
3576,Ludhiana,Health,Gym,MAGIC HEALTH POINT,4.9,313
3577,Ludhiana,Health,Gym,ATHELONICS HYBRID GYM,4.6,285
3578,Ludhiana,Health,Homeopathic clinics,DR SHAVINDER WALIA'S HOMOEOPATHIC CLINIC,4.9,418
3579,Ludhiana,Health,Homeopathic clinics,DR. VISHWA SOOD HOMEO CLINIC,3.4,147
3580,Ludhiana,Health,Homeopathic clinics,ANAND HOMEO CLINIC,4.7,58
3581,Ludhiana,Health,Physiotherapists,AARAM PHYSIOTHERAPY CLINIC,4.5,116
3582,Ludhiana,Health,Physiotherapists,REST-O-PAIN PHYSIOTHERAPY CLINIC,5,118
3583,Ludhiana,Health,Physiotherapists,JIWAN JYOT PHYSIOTHERAPY CLINIC,4.8,58
3584,Ludhiana,Health,Physiotherapists,SHIVALIK PHYSIOTHERAPY & MODIFIED CHIROPRACTIC CENTRE,4.9,68
3585,Ludhiana,Health,Physiotherapists,THE PHYSIO WORLD PHYSIOTHERAPY CLINIC,4.9,39
3586,Ludhiana,Health,Private hospitals,PROLIFE HOSPITALS,4.6,251
3587,Ludhiana,Health,Private hospitals,PANCHAM HOSPITAL,4.4,339
3588,Ludhiana,Health,Private hospitals,SATGURU PARTAP SINGH HOSPITAL,4.6,6106
3589,Ludhiana,Health,Veterinary hospitals,PET CARE AND CURE,5,269
3590,Ludhiana,Health,Veterinary hospitals,VETS FOR PETS,4.5,740
3591,Ludhiana,Health,Veterinary hospitals,CITY VETERINARY HOSPITAL,4.2,256
3592,Ludhiana,Local Businesses,5 star hotels,RADISSON BLU HOTEL,4.4,5861
3593,Ludhiana,Local Businesses,5 star hotels,HYATT REGENCY,4.4,4890
3594,Ludhiana,Local Businesses,Packers and movers,PIYUSH CARGO PACKERS AND MOVERS,5,93
3595,Ludhiana,Local Businesses,Packers and movers,LYNX RELOCATION PACKERS AND MOVERS,4.9,108
3596,Ludhiana,Local Businesses,Packers and movers,SIWACH PACKERS AND MOVERS,5,76
3597,Ludhiana,Local Businesses,Packers and movers,APM CARGO PACKERS AND MOVERS,4.9,173
3598,Ludhiana,Local Businesses,Packers and movers,CAPITAL INDIA PACKERS AND MOVERS,4.9,238
3599,Ludhiana,Local Businesses,Travel agents,LTC TRAVELS,4.8,91
3600,Ludhiana,Local Businesses,Travel agents,TALWAR TRAVEL SERVICES,4.9,113
3601,Ludhiana,Local Businesses,Travel agents,GURMUKH TRAVELS,4.1,123
3602,Ludhiana,Local Businesses,Travel agents,VACATIONSPRO.COM,4.8,87
3603,Ludhiana,Local Businesses,Travel agents,YORKERS TRAVEL,4.3,81
3604,Ludhiana,Local Services,Air conditioning services,KAPOOR AIR CONDITIONER,4.8,136
3605,Ludhiana,Local Services,Air conditioning services,A.C SERVICE REPAIR,4.5,83
3606,Ludhiana,Local Services,Air conditioning services,K.D. AIR CONDITIONING & TECHNICAL SERVICES,4.8,166
3607,Ludhiana,Local Services,Air conditioning services,RAHUL AIR CONDITIONER,4.7,63
3608,Ludhiana,Local Services,Air conditioning services,FLORAA AIR CONDITIONER,4.9,29
3609,Ludhiana,Local Services,Pest control services,PURE PEST CONTROL,4.8,118
3610,Ludhiana,Local Services,Pest control services,ICARE PEST CONTROL SERVICE,4.8,103
3611,Ludhiana,Local Services,Pest control services,APSO SERVICES PRIVATE LIMITED,4.9,132
3612,Ludhiana,Local Services,Pest control services,D N A PEST MANAGEMENT,4.8,48
3613,Ludhiana,Local Services,Pest control services,HICURE PEST CONTROL SERVICES,3.9,15
3614,Ludhiana,Local Services,Security services,S.S.J SECURITY SERVICES,4.6,307
3615,Ludhiana,Local Services,Wedding planners,MYRA EVENTS & WEDDING PLANNERS,4.7,123
3616,Ludhiana,Local Services,Wedding planners,DREAM WEDDINGS,5,10
3617,Ludhiana,Local Services,Wedding planners,THE WEDDINGS FONDER,5,66
3618,Ludhiana,Professional Services,Astrologers,LOVE PROBLEM EXPERT SHREE ANIL JOSHI JI,5,38
3619,Ludhiana,Professional Services,Astrologers,SAMADHAN ASTROLOGER (PANDIT NITIN SHASTRI),5,884
3620,Ludhiana,Professional Services,Astrologers,SHRI AMAN BABA JI,4.6,82
3621,Ludhiana,Professional Services,Astrologers,PANDIT GOPAL SHASTRI,4.9,129
3622,Ludhiana,Professional Services,Astrologers,AJAY VERMA - LAL KITAB ASTROLOGER,4.4,13
3623,Ludhiana,Professional Services,Astrologers,PROF GURDEEP ARORA,4.8,167
3624,Ludhiana,Professional Services,Interior designers,NEEV PATHAR ARCHITECTS & INTERIOR DESIGNERS,4.8,103
3625,Ludhiana,Professional Services,Interior designers,STUDIO 7 ARCHITECTS & INTERIORS,4.7,126
3626,Ludhiana,Professional Services,Interior designers,DESIGNLAND ARCHITECTS AND INTERIOR DESIGNERS,4.8,120
3627,Ludhiana,Professional Services,Numerologists,DESTINY CONSULTANT,5,1
3628,Ludhiana,Professional Services,Numerologists,RAJESH ARORA,5,13
3629,Ludhiana,Professional Services,Numerologists,NUMEROWIN,5,24
3630,Ludhiana,Professional Services,Online Astrologer,NG ASTROVISIONS,5,1
3631,Ludhiana,Professional Services,Photographers,SHARMA DIGITAL STUDIO,4.6,216
3632,Ludhiana,Professional Services,Photographers,BALA JI NARULA PHOTOGRAPHY,4.9,193
3633,Ludhiana,Professional Services,Photographers,SANJAY SHARMA PHOTOGRAPHY,4.9,185
3634,Ludhiana,Professional Services,Photographers,TANGO PRODUCTIONS,4.9,98
3635,Ludhiana,Professional Services,Photographers,PHOTO GENIC STUDIOS,4.6,87
3636,Ludhiana,Professional Services,Real estate agents,DASHMESH PROPERTY DEALER & ADVISOR,4.8,66
3637,Ludhiana,Professional Services,Real estate agents,EKJOT PROPERTIES,5,19
3638,Ludhiana,Professional Services,Real estate agents,BHAGAT RAM & SONS REALTORS,5,39
3639,Ludhiana,Professional Services,Real estate agents,MONGA PROPERTIES,5,48
3640,Ludhiana,Professional Services,Real estate agents,BIG TIME REALTORS,4.6,36
3641,Ludhiana,Professional Services,Vastu Consultant,MAHAVASTU,5,149
3642,Ludhiana,Professional Services,Vastu Consultant,SHUBHURJA,4.8,28
3643,Ludhiana,Professional Services,Vastu Consultant,ASTROLOGER ASHWANI JAIN,4.8,51
3644,Ludhiana,Professional Services,Wedding photographers,STUDIO MEMORY LANE,4.6,347
3645,Ludhiana,Professional Services,Wedding photographers,STUDIO VIDHI,4.9,108
3646,Ludhiana,Professional Services,Wedding photographers,BHASIN STUDIO,4.9,135
3647,Ludhiana,Professional Services,Wedding photographers,NK SHARMA PHOTOGRAPHY,4.9,79
3648,Ludhiana,Professional Services,Wedding photographers,EXCLUSIVE PHOTOGRAPHY,4.5,73
3649,Ludhiana,Shopping,Book stores,CHHABRA BOOK DEPOT,4,595
3650,Ludhiana,Shopping,Book stores,KIRAN BOOK SHOP,4.1,321
3651,Ludhiana,Shopping,Book stores,SURAJ BOOK SHOP,4.1,392
3652,Ludhiana,Shopping,Book stores,RAVI BOOK SHOP,3.8,441
3653,Ludhiana,Shopping,Book stores,LYALL BOOK DEPOT,4.1,653
3654,Ludhiana,Shopping,Car dealer,MAHINDRA DADA MOTORS,3.8,2465
3655,Ludhiana,Shopping,Car dealer,GOYAL HYUNDAI,4.7,5445
3656,Ludhiana,Shopping,Car dealer,SANDHU AUTOMOBILES,3.8,1235
3657,Ludhiana,Shopping,Car dealer,PRESTIGE HONDA,4.1,572
3658,Ludhiana,Shopping,Car dealer,GLOBE TOYOTA,4.6,3073
3659,Ludhiana,Shopping,Clothing stores,BALBIR STORE,3.9,719
3660,Ludhiana,Shopping,Clothing stores,ROOP KALA,4,507
3661,Ludhiana,Shopping,Clothing stores,BABA PAPA GARMENTS,3.7,511
3662,Ludhiana,Shopping,Clothing stores,SALUJA STORE,3.9,242
3663,Ludhiana,Shopping,Computer store,KC COMPUTERS,4.8,4061
3664,Ludhiana,Shopping,Computer store,TROUBLESHOOTERS COMPUTERS,3.9,104
3665,Ludhiana,Shopping,Flower Shops,FERNS N PETALS,3.7,32
3666,Ludhiana,Shopping,Flower Shops,PANDIT FLORIST,4.4,34
3667,Ludhiana,Shopping,Flower Shops,XPRESSION A FLOWER STUDIO,4.3,44
3668,Ludhiana,Shopping,Flower Shops,YELLOW BLOSSOMS FLOWER STUDIO,5,62
3669,Ludhiana,Shopping,Flower Shops,FLOWERAURA,4.2,82
3670,Ludhiana,Shopping,Furniture stores,KHALSA FURNISHERS,3.9,210
3671,Ludhiana,Shopping,Furniture stores,DURIAN FURNITURE,4.4,117
3672,Ludhiana,Shopping,Furniture stores,ADARSH FURNITURE,4.1,172
3673,Ludhiana,Shopping,Gift shops,GANPATI GIFT HOUSE,4.3,241
3674,Ludhiana,Shopping,Gift shops,ANEJA GIFT EMPORIUM,4.1,48
3675,Ludhiana,Shopping,Gift shops,KHURANA GIFT CENTRE (KID 2 KID),4.9,3500
3676,Ludhiana,Shopping,Grocery stores,RIKHI RAM NAND LAL,4.2,824
3677,Ludhiana,Shopping,Grocery stores,KWALITY STORE,4.4,1312
3678,Ludhiana,Shopping,Grocery stores,AAO CARRY HOME,4.3,239
3679,Ludhiana,Shopping,Jewellery shops,KHANNA JEWELLERS,4.6,146
3680,Ludhiana,Shopping,Jewellery shops,SARDAR JEWELLERS,4.1,296
3681,Ludhiana,Shopping,Jewellery shops,NIKKAMAL JEWELLERS,4.3,608
3682,Ludhiana,Shopping,Mobile stores,MOBILEZ 4 U,4.3,226
3683,Ludhiana,Shopping,Mobile stores,MATHAROO MOBILE CARE,4.2,280
3684,Ludhiana,Shopping,Mobile stores,B S TELECOM,4.1,230
3685,Ludhiana,Shopping,Motorcycle dealers,SIMRAN HONDA,4,1087
3686,Ludhiana,Shopping,Motorcycle dealers,GULZAR TRADING COMPANY,3.5,730
3687,Ludhiana,Shopping,Motorcycle dealers,ASHTAVAKRA AUTO PVT LTD,4.5,810
3688,Ludhiana,Shopping,Motorcycle dealers,YAMAHA ROYAL MOTOR CO,4.1,240
3689,Ludhiana,Shopping,Motorcycle dealers,VPS HIND MOTORS,4.8,238
3690,Ludhiana,Shopping,Shoe Store,NAGPAL SHOES,3.9,3614
3691,Ludhiana,Shopping,Shoe Store,THE SHOE STUDIO,4,128
3692,Ludhiana,Shopping,Shoe Store,THE VENSON SHOES,3.9,83
3693,Ludhiana,Shopping,Shoe Store,SHOE LOVE,4.2,103
3694,Ludhiana,Shopping,Shoe Store,BAWA SHOES,3.7,22
3695,Ludhiana,Shopping,Sports shops,GANDHI SPORTS,4,189
3696,Ludhiana,Shopping,Sports shops,SHERA SPORTS,4.5,209
3697,Ludhiana,Shopping,Sports shops,SPORTS VILLA,3.7,259
3698,Ludhiana,Shopping,Sports shops,ROMAN SPORTS,4,267
3699,Ludhiana,Shopping,Sports shops,SPORTS PARADISE CO,3.9,375
3700,Ludhiana,Shopping,Tattoo shops,NORTH TATTOO ZONE,5,330
3701,Ludhiana,Shopping,Tattoo shops,NICK TATTOO STUDIO,4.8,213
3702,Ludhiana,Shopping,Tattoo shops,MEEN TATTOOS & ART,5,249
3703,Ludhiana,Shopping,Tattoo shops,KDC TATTOO STUDIO,4.9,208
3704,Ludhiana,Shopping,Tattoo shops,THE SHADE TATTOO STUDIO,4.9,320
3705,Mumbai,Entertainment,Beauty parlour,JEAN-CLAUDE BIGUINE SALON & SPA,4.7,1214
3706,Mumbai,Entertainment,Beauty parlour,ENRICH SALON,4.3,1800
3707,Mumbai,Entertainment,Beauty parlour,BBEYOND HAIR AND BEAUTY FAMILY SALON,4.6,225
3708,Mumbai,Food,Fast food restaurants,ADITI FAST FOOD & RESTAURANT,4,1792
3709,Mumbai,Food,Fast food restaurants,MCDONALD'S,4.2,5162
3710,Mumbai,Food,Fast food restaurants,DP'S FAST FOOD CENTER,4.1,7186
3711,Mumbai,Food,Fast food restaurants,RELAX FAST FOOD,4.1,2006
3712,Mumbai,Food,Fast food restaurants,AMRUT SAGAR FAST FOOD,4.1,3144
3713,Mumbai,Local Businesses,Packers and movers,HAPPY PACKERS AND MOVERS PVT. LTD.,5,1
3714,Mumbai,Local Businesses,Packers and movers,EAGLE RELOCATION INDIA PVT. LTD.,4.1,158
